lakeid,metric,sampledate,year,daynum,dayWeibull,weibull.r2,weibull.max,weibull.adjust
BM,stability,1994-08-10,1994,222,210.0953681918975,0.9188622423788044,TRUE,FALSE
BM,stability,1995-08-23,1995,235,234.79257436505353,0.8766969620003273,TRUE,FALSE
BM,stability,1996-07-23,1996,205,201.96821407383388,0.8649553659331954,TRUE,FALSE
BM,stability,1997-06-30,1997,181,183.84955527741604,0.8648592064547813,TRUE,FALSE
BM,stability,1998-07-28,1998,209,236.6222125539775,0.7640850290049936,TRUE,FALSE
BM,stability,1999-07-13,1999,194,202.69577249285535,0.8578637768529264,TRUE,FALSE
BM,stability,2000-09-07,2000,251,253.30111373207433,0.8996621103995,TRUE,FALSE
BM,stability,2001-07-25,2001,206,198.6449452536327,0.9125552422865196,TRUE,FALSE
BM,stability,2002-07-30,2002,211,207.27953981868535,0.8951300743612027,TRUE,FALSE
BM,stability,2003-09-02,2003,245,248.35185855906545,0.8521056452660881,TRUE,FALSE
BM,stability,2004-08-30,2004,243,258.1913541690769,0.9068755139181172,TRUE,FALSE
BM,stability,2005-06-28,2005,179,177.9914394408854,0.8899053447364583,TRUE,FALSE
BM,stability,2006-08-07,2006,219,217.2352655557383,0.8663781095058584,TRUE,FALSE
BM,stability,2007-09-11,2007,254,253.64496149907015,0.9594626488205058,TRUE,FALSE
BM,stability,2008-08-28,2008,241,246.92664920831072,0.9669088663334954,TRUE,FALSE
BM,stability,2009-08-17,2009,229,236.0967054927284,0.7694537913601083,TRUE,FALSE
BM,stability,2010-08-02,2010,214,224.29092285646192,0.93292096039872,TRUE,FALSE
BM,stability,2011-08-23,2011,235,240.13734204424253,0.8810770031549967,TRUE,FALSE
BM,stability,2012-08-09,2012,222,229.99999690713136,0.905690544578157,TRUE,FALSE
BM,stability,2013-07-25,2013,206,204.78136460816893,0.7992030220722891,TRUE,FALSE
BM,stability,2014-09-09,2014,252,159.58496268809375,0.917032856132079,TRUE,FALSE
BM,stability,2015-07-29,2015,210,211.32952737314335,0.8639260668311064,TRUE,FALSE
BM,stability,2016-08-16,2016,229,192.74501877984181,0.945186455469342,TRUE,FALSE
BM,stability,2017-08-22,2017,234,228.41765238106524,0.8292319047426726,TRUE,FALSE
BM,stability,2018-07-23,2018,204,196.8758611110813,0.9072164804538476,TRUE,FALSE
BM,stability,2019-07-29,2019,210,211.42728440610185,0.8718519460190671,TRUE,FALSE
BM,stability,2020-08-05,2020,218,216.42053428865935,0.9743866516528612,TRUE,FALSE
BM,schmidt,1982-07-21,1982,202,201.31977082939272,0.9740977069297424,TRUE,FALSE
BM,schmidt,1983-07-18,1983,199,207.0669197917184,0.9772304008334042,TRUE,FALSE
BM,schmidt,1984-08-13,1984,226,201.57143951415685,0.9793177093182176,TRUE,FALSE
BM,schmidt,1985-07-09,1985,190,203.8655565004371,0.9323588331859932,TRUE,FALSE
BM,schmidt,1986-07-30,1986,211,204.50011856313463,0.934952532120931,TRUE,FALSE
BM,schmidt,1987-07-28,1987,209,199.75375330065503,0.9450938444435438,TRUE,FALSE
BM,schmidt,1988-08-04,1988,217,188.79662899634496,0.977248471366591,TRUE,FALSE
BM,schmidt,1989-07-25,1989,206,200.11624111107355,0.9646399567957562,TRUE,FALSE
BM,schmidt,1990-07-26,1990,207,202.6112350294985,0.965348938103502,TRUE,FALSE
BM,schmidt,1991-06-17,1991,168,168.91382259607522,0.9654876230244086,TRUE,FALSE
BM,schmidt,1992-06-03,1992,155,162.1342959559203,0.929376678517925,TRUE,FALSE
BM,schmidt,1993-08-26,1993,238,223.13191459518393,0.9652215780477796,TRUE,FALSE
BM,schmidt,1994-06-29,1994,180,175.9235819522291,0.9688340930130588,TRUE,FALSE
BM,schmidt,1995-06-26,1995,177,183.4722637300806,0.9071770600438284,TRUE,FALSE
BM,schmidt,1996-07-10,1996,192,209.33100128562563,0.9633360326477814,TRUE,FALSE
BM,schmidt,1997-07-30,1997,211,192.12746954737463,0.9797164134380624,TRUE,FALSE
BM,schmidt,1998-07-13,1998,194,201.5652260827928,0.961604378937472,TRUE,FALSE
BM,schmidt,1999-07-27,1999,208,210.3163280970704,0.9327426486815772,TRUE,FALSE
BM,schmidt,2000-07-10,2000,192,203.50459082138215,0.9833776169726888,TRUE,FALSE
BM,schmidt,2001-08-07,2001,219,206.2876010806304,0.95837660463997,TRUE,FALSE
BM,schmidt,2002-07-03,2002,184,191.6914075790214,0.9769201557040104,TRUE,FALSE
BM,schmidt,2003-08-19,2003,231,194.9176518194845,0.9507295318593816,TRUE,FALSE
BM,schmidt,2004-08-03,2004,216,204.46131734106865,0.8639617149938341,TRUE,FALSE
BM,schmidt,2005-07-12,2005,193,181.71618202719807,0.9830058497969272,TRUE,FALSE
BM,schmidt,2006-07-25,2006,206,195.34939927526676,0.9410001516264912,TRUE,FALSE
BM,schmidt,2007-08-01,2007,213,205.75875614844668,0.9550170224298088,TRUE,FALSE
BM,schmidt,2008-07-16,2008,198,200.62484100552575,0.9927482754424212,TRUE,FALSE
BM,schmidt,2009-06-23,2009,174,173.6737388063458,0.8116025602699496,TRUE,FALSE
BM,schmidt,2010-07-09,2010,190,196.09112518158736,0.945838314893966,TRUE,FALSE
BM,schmidt,2011-07-12,2011,193,202.25778769829043,0.984889636562184,TRUE,FALSE
BM,schmidt,2012-07-10,2012,192,196.89962542178887,0.9402021848957802,TRUE,FALSE
BM,schmidt,2013-07-08,2013,189,192.66538964831324,0.9755361292365612,TRUE,FALSE
BM,schmidt,2014-08-11,2014,223,218.37475407867117,0.8904206056900228,TRUE,FALSE
BM,schmidt,2015-07-29,2015,210,199.81362255176168,0.9183880080053684,TRUE,FALSE
BM,schmidt,2016-08-03,2016,216,210.53222799443327,0.9759865223401976,TRUE,FALSE
BM,schmidt,2017-07-24,2017,205,199.90291050083724,0.9333557498642092,TRUE,FALSE
BM,schmidt,2018-07-09,2018,190,194.85603758675563,0.9301981707341436,TRUE,FALSE
BM,schmidt,2019-07-18,2019,199,198.39294615641117,0.9723063827716598,TRUE,FALSE
BM,schmidt,2020-07-02,2020,184,186.27194412618283,0.9870397060507192,TRUE,FALSE
BM,minimum_oxygen,1982-09-08,1982,251,243.8580964541032,0.8578079627375018,TRUE,FALSE
BM,minimum_oxygen,1983-09-07,1983,250,268.2973718842178,0.7074669529853157,TRUE,FALSE
BM,minimum_oxygen,1984-08-13,1984,226,232.89392973143595,0.9494640673268177,TRUE,FALSE
BM,minimum_oxygen,1985-08-21,1985,233,225.847705445161,0.9787198944010808,TRUE,FALSE
BM,minimum_oxygen,1986-07-30,1986,211,221.5953312686134,0.9736869165411404,TRUE,FALSE
BM,minimum_oxygen,1987-08-24,1987,236,222.5358234183023,0.9678178961800088,TRUE,FALSE
BM,minimum_oxygen,1988-08-18,1988,231,243.83957360251577,0.938902997849918,TRUE,FALSE
BM,minimum_oxygen,1989-08-22,1989,234,244.6370373195303,0.9013260975790304,TRUE,FALSE
BM,minimum_oxygen,1990-08-06,1990,218,231.56811549041376,0.9813090719513142,TRUE,FALSE
BM,minimum_oxygen,1991-09-09,1991,252,245.15443094201072,0.9521216965262782,TRUE,FALSE
BM,minimum_oxygen,1992-08-25,1992,238,241.2515012665287,0.9445011797549998,TRUE,FALSE
BM,minimum_oxygen,1993-09-08,1993,251,243.17492543239896,0.8936562776308653,TRUE,FALSE
BM,minimum_oxygen,1994-09-19,1994,262,247.40631190578247,0.9677934119459228,TRUE,FALSE
BM,minimum_oxygen,1995-09-07,1995,250,236.50882728252688,0.924615619471664,TRUE,FALSE
BM,minimum_oxygen,1996-09-17,1996,261,255.86451095251033,0.975140992803898,TRUE,FALSE
BM,minimum_oxygen,1997-09-10,1997,253,261.8032931542185,0.9480562893939222,TRUE,FALSE
BM,minimum_oxygen,1998-09-08,1998,251,262.8718760496311,0.9146409751315866,TRUE,FALSE
BM,minimum_oxygen,1999-09-07,1999,250,238.2975403075922,0.9740533750880211,TRUE,FALSE
BM,minimum_oxygen,2000-08-24,2000,237,244.47300386994297,0.9645491794165756,TRUE,FALSE
BM,minimum_oxygen,2001-09-04,2001,247,246.6372811154853,0.9581816071213496,TRUE,FALSE
BM,minimum_oxygen,2002-09-23,2002,266,249.85336691578243,0.9466451746327172,TRUE,FALSE
BM,minimum_oxygen,2003-09-17,2003,260,253.8407768412316,0.9234866713179526,TRUE,FALSE
BM,minimum_oxygen,2004-08-17,2004,230,236.25332381310852,0.9267076088307424,TRUE,FALSE
BM,minimum_oxygen,2005-09-22,2005,265,258.2308707090305,0.9711416111886862,TRUE,FALSE
BM,minimum_oxygen,2006-08-07,2006,219,240.6733258661793,0.9712197341792638,TRUE,FALSE
BM,minimum_oxygen,2007-09-11,2007,254,238.49467888221145,0.9366454693701384,TRUE,FALSE
BM,minimum_oxygen,2008-08-28,2008,241,238.6063212373868,0.9837362206310608,TRUE,FALSE
BM,minimum_oxygen,2009-08-17,2009,229,255.41239741132696,0.9488576590595518,TRUE,FALSE
BM,minimum_oxygen,2010-08-17,2010,229,205.24001081277183,0.9615971794740756,TRUE,FALSE
BM,minimum_oxygen,2011-09-06,2011,249,234.8486840281936,0.9641345959026344,TRUE,FALSE
BM,minimum_oxygen,2012-09-04,2012,248,228.86333584641815,0.974929922944998,TRUE,FALSE
BM,minimum_oxygen,2013-09-03,2013,246,255.11531060789068,0.9900699639810132,TRUE,FALSE
BM,minimum_oxygen,2014-09-09,2014,252,243.7400335206285,0.9872674037914988,TRUE,FALSE
BM,minimum_oxygen,2015-09-23,2015,266,248.4122299153371,0.9820830637746092,TRUE,FALSE
BM,minimum_oxygen,2016-09-13,2016,257,249.1954832796152,0.9933510667187944,TRUE,FALSE
BM,minimum_oxygen,2017-10-03,2017,276,260.53198366080585,0.9845679143693732,TRUE,FALSE
BM,minimum_oxygen,2018-09-19,2018,262,256.9850850387569,0.958311162378286,TRUE,FALSE
BM,minimum_oxygen,2019-08-28,2019,240,252.71463395734307,0.9829683095039218,TRUE,FALSE
BM,minimum_oxygen,2020-09-08,2020,252,255.58759248365183,0.9827747359718478,TRUE,FALSE
CB,straton,1982-05-13,1982,133,87.05398528859197,0.8257179332093894,TRUE,FALSE
CB,straton,1983-05-12,1983,132,114.82351060534693,0.923601982559012,TRUE,FALSE
CB,straton,1984-05-10,1984,131,131.63343027459433,0.9449941671807708,TRUE,FALSE
CB,straton,1985-05-02,1985,122,100.50582812200425,0.8548719655751782,TRUE,FALSE
CB,straton,1986-04-23,1986,113,110.78226387525412,0.8610431289855641,TRUE,FALSE
CB,straton,1987-04-13,1987,103,126.81983834007424,0.782015036642385,TRUE,FALSE
CB,straton,1988-05-11,1988,132,99.8828465241134,0.7434192318170944,TRUE,FALSE
CB,straton,1989-05-04,1989,124,139.50283621605638,0.7365545136910794,TRUE,FALSE
CB,straton,1990-05-02,1990,122,104.4127166549805,0.8923835853035532,TRUE,FALSE
CB,straton,1991-05-09,1991,129,128.11479058383534,0.950879544122313,TRUE,FALSE
CB,straton,1992-05-04,1992,125,115.87268911173892,0.9177830327121316,TRUE,FALSE
CB,straton,1993-05-04,1993,124,103.01113776520356,0.884336968149858,TRUE,FALSE
CB,straton,1994-05-02,1994,122,112.39748791335272,0.8230780849363311,TRUE,FALSE
CB,straton,1995-05-02,1995,122,112.58284542398738,0.8157507991909208,TRUE,FALSE
CB,straton,1996-05-08,1996,129,132.5597963962822,0.9538851063503566,TRUE,FALSE
CB,straton,1997-05-07,1997,127,135.83532084846473,0.8467078305592423,TRUE,FALSE
CB,straton,1998-04-20,1998,110,104.65002398387227,0.6448464747342062,TRUE,FALSE
CB,straton,1999-05-04,1999,124,62.23908139474955,0.6285536865949994,TRUE,FALSE
CB,straton,2000-05-01,2000,122,108.740031192208,0.8262932729932059,TRUE,FALSE
CB,straton,2001-05-03,2001,123,91.82857722991366,0.7671046035865018,TRUE,FALSE
CB,straton,2002-05-08,2002,128,156.34511831097765,0.910483677899972,TRUE,FALSE
CB,straton,2003-05-01,2003,121,118.77100452922252,0.6871748838362706,TRUE,FALSE
CB,straton,2004-04-28,2004,119,94.51773858996005,0.7029046990880661,TRUE,FALSE
CB,straton,2005-04-18,2005,108,136.19006905525728,0.7988982413942745,TRUE,FALSE
CB,straton,2006-04-18,2006,108,97.83417808374548,0.8621360115686331,TRUE,FALSE
CB,straton,2007-04-23,2007,113,54.84566981451265,0.7729157459149993,TRUE,FALSE
CB,straton,2008-05-06,2008,127,80.40927833103666,0.8317636175816453,TRUE,FALSE
CB,straton,2009-04-27,2009,117,118.61107545000826,0.7832950388440794,TRUE,FALSE
CB,straton,2010-04-14,2010,104,103.74549965346532,0.8259833348337935,TRUE,FALSE
CB,straton,2011-05-19,2011,139,114.34483938018832,0.8073117251706308,TRUE,FALSE
CB,straton,2012-04-04,2012,95,109.1810998140368,0.8626139193685919,TRUE,FALSE
CB,straton,2013-05-13,2013,133,132.66138832424085,0.8765370821512152,TRUE,FALSE
CB,straton,2014-05-21,2014,141,103.9683712754086,0.917299772375496,TRUE,FALSE
CB,straton,2015-04-20,2015,110,104.12543635793092,0.9149529611886102,TRUE,FALSE
CB,straton,2016-04-22,2016,113,98.06408968364948,0.8349569636301011,TRUE,FALSE
CB,straton,2017-04-18,2017,108,123.67822287726352,0.8312410295289262,TRUE,FALSE
CB,straton,2018-05-14,2018,134,85.34487479832784,0.9237832966125454,TRUE,FALSE
CB,straton,2019-05-06,2019,126,115.17591533141383,0.8946760294425748,TRUE,FALSE
CB,straton,2020-04-30,2020,121,120.64718291242696,0.9739066112918192,TRUE,FALSE
CB,stratoff,1982-10-06,1982,279,288.18978467902707,0.8257179332093894,TRUE,FALSE
CB,stratoff,1983-09-29,1983,272,235.73903022426757,0.923601982559012,TRUE,FALSE
CB,stratoff,1984-09-06,1984,250,241.16254186960063,0.9449941671807708,TRUE,FALSE
CB,stratoff,1985-10-24,1985,297,246.2075763238557,0.8548719655751782,TRUE,FALSE
CB,stratoff,1986-10-20,1986,293,238.0994630539913,0.8610431289855641,TRUE,FALSE
CB,stratoff,1987-09-23,1987,266,255.38861391916777,0.782015036642385,TRUE,FALSE
CB,stratoff,1988-09-26,1988,270,236.87403224868484,0.7434192318170944,TRUE,FALSE
CB,stratoff,1989-10-30,1989,303,239.02658173357557,0.7365545136910794,TRUE,FALSE
CB,stratoff,1990-09-04,1990,247,246.08637590530145,0.8923835853035532,TRUE,FALSE
CB,stratoff,1991-09-10,1991,253,249.38171331302755,0.950879544122313,TRUE,FALSE
CB,stratoff,1992-09-23,1992,267,254.75733983289987,0.9177830327121316,TRUE,FALSE
CB,stratoff,1993-10-06,1993,279,246.26953450800264,0.884336968149858,TRUE,FALSE
CB,stratoff,1994-09-20,1994,263,284.63968239780513,0.8230780849363311,TRUE,FALSE
CB,stratoff,1995-10-04,1995,277,271.7444156401927,0.8157507991909208,TRUE,FALSE
CB,stratoff,1996-10-01,1996,275,281.49386333557925,0.9538851063503566,TRUE,FALSE
CB,stratoff,1997-08-26,1997,238,252.27891749413672,0.8467078305592423,TRUE,FALSE
CB,stratoff,1998-09-08,1998,251,294.2784062572738,0.6448464747342062,TRUE,FALSE
CB,stratoff,1999-10-05,1999,278,254.20600544863095,0.6285536865949994,TRUE,FALSE
CB,stratoff,2000-10-31,2000,305,307.76260869594074,0.8262932729932059,TRUE,FALSE
CB,stratoff,2001-10-02,2001,275,231.67772668725564,0.7671046035865018,TRUE,FALSE
CB,stratoff,2002-09-10,2002,253,232.0777169463579,0.910483677899972,TRUE,FALSE
CB,stratoff,2003-09-18,2003,261,283.5609875010894,0.6871748838362706,TRUE,FALSE
CB,stratoff,2004-09-29,2004,273,222.44625696133812,0.7029046990880661,TRUE,FALSE
CB,stratoff,2005-10-06,2005,279,258.9830043800601,0.7988982413942745,TRUE,FALSE
CB,stratoff,2006-10-03,2006,276,241.68499660063165,0.8621360115686331,TRUE,FALSE
CB,stratoff,2007-09-26,2007,269,249.63535190388532,0.7729157459149993,TRUE,FALSE
CB,stratoff,2008-11-06,2008,311,258.70186093258957,0.8317636175816453,TRUE,FALSE
CB,stratoff,2009-09-16,2009,259,258.4162858899105,0.7832950388440794,TRUE,FALSE
CB,stratoff,2010-10-13,2010,286,240.48076840276303,0.8259833348337935,TRUE,FALSE
CB,stratoff,2011-10-04,2011,277,253.6200904597269,0.8073117251706308,TRUE,FALSE
CB,stratoff,2012-10-17,2012,291,220.8310048168282,0.8626139193685919,TRUE,FALSE
CB,stratoff,2013-10-03,2013,276,270.1737404869983,0.8765370821512152,TRUE,FALSE
CB,stratoff,2014-09-25,2014,268,268.458089020185,0.917299772375496,TRUE,FALSE
CB,stratoff,2015-09-21,2015,264,268.76328276757874,0.9149529611886102,TRUE,FALSE
CB,stratoff,2016-10-25,2016,299,260.77847357195077,0.8349569636301011,TRUE,FALSE
CB,stratoff,2017-10-18,2017,291,268.72268029078936,0.8312410295289262,TRUE,FALSE
CB,stratoff,2018-10-03,2018,276,254.64186541559755,0.9237832966125454,TRUE,FALSE
CB,stratoff,2019-10-07,2019,280,231.9981639819945,0.8946760294425748,TRUE,FALSE
CB,stratoff,2020-09-07,2020,251,233.5534684633903,0.9739066112918192,TRUE,FALSE
CB,energy,1982-07-22,1982,203,192.7671014016991,0.9772626192039556,TRUE,FALSE
CB,energy,1983-07-19,1983,200,209.54611668658177,0.9880343732527712,TRUE,FALSE
CB,energy,1984-07-31,1984,213,191.26276307749183,0.9785180727982916,TRUE,FALSE
CB,energy,1985-08-05,1985,217,194.2717675483391,0.9617051187702804,TRUE,FALSE
CB,energy,1986-07-31,1986,212,200.49215423683717,0.974377766549852,TRUE,FALSE
CB,energy,1987-07-27,1987,208,199.66164429994873,0.9756106169139842,TRUE,FALSE
CB,energy,1988-08-02,1988,215,190.45166089558995,0.9850868124387228,TRUE,FALSE
CB,energy,1989-07-26,1989,207,210.58878321640705,0.9442269282784572,TRUE,FALSE
CB,energy,1990-07-25,1990,206,209.69816882434992,0.9855615895436112,TRUE,FALSE
CB,energy,1991-07-16,1991,197,188.14102679494064,0.9659411073030147,TRUE,FALSE
CB,energy,1992-07-27,1992,209,187.04184854149207,0.976025794801206,TRUE,FALSE
CB,energy,1993-08-25,1993,237,218.96090821125952,0.9465136635800984,TRUE,FALSE
CB,energy,1994-06-29,1994,180,190.0153876382225,0.9833514121358342,TRUE,FALSE
CB,energy,1995-08-22,1995,234,211.56885038290056,0.972659935425694,TRUE,FALSE
CB,energy,1996-09-05,1996,249,201.11920704603577,0.97926373571523,TRUE,FALSE
CB,energy,1997-06-30,1997,181,200.41501836768356,0.9630317548901226,TRUE,FALSE
CB,energy,1998-07-15,1998,196,195.66844761236575,0.9526901531716868,TRUE,FALSE
CB,energy,1999-07-26,1999,207,207.4480667499817,0.9412184329119264,TRUE,FALSE
CB,energy,2000-08-22,2000,235,200.1925906580109,0.9773671684270884,TRUE,FALSE
CB,energy,2001-08-08,2001,220,212.0628135321429,0.9513159553799924,TRUE,FALSE
CB,energy,2002-07-17,2002,198,207.36689744506245,0.9834280408851668,TRUE,FALSE
CB,energy,2003-08-18,2003,230,214.3873053382683,0.9551207874521292,TRUE,FALSE
CB,energy,2004-07-20,2004,202,215.88374826881383,0.9351882937084904,TRUE,FALSE
CB,energy,2005-07-13,2005,194,201.9324669742896,0.9625229150273452,TRUE,FALSE
CB,energy,2006-07-12,2006,193,206.58689461789433,0.9809234279304968,TRUE,FALSE
CB,energy,2007-07-31,2007,212,211.58145519051013,0.9747548902165968,TRUE,FALSE
CB,energy,2008-07-29,2008,211,208.7097989093156,0.9779769625934568,TRUE,FALSE
CB,energy,2009-08-18,2009,230,217.6648407304452,0.9411086396267292,TRUE,FALSE
CB,energy,2010-08-04,2010,216,208.4647809193284,0.9678776309284276,TRUE,FALSE
CB,energy,2011-07-26,2011,207,209.34143669510317,0.9758006540039196,TRUE,FALSE
CB,energy,2012-07-24,2012,206,205.50528178330032,0.9726856216833836,TRUE,FALSE
CB,energy,2013-07-09,2013,190,189.97094194895513,0.9782948315225146,TRUE,FALSE
CB,energy,2014-08-26,2014,238,202.7154266467122,0.9822583066985372,TRUE,FALSE
CB,energy,2015-07-29,2015,210,209.1770951117736,0.9746390899726411,TRUE,FALSE
CB,energy,2016-08-17,2016,230,216.82715664926053,0.989051104947342,TRUE,FALSE
CB,energy,2017-07-24,2017,205,208.2748471061648,0.9698460086793882,TRUE,FALSE
CB,energy,2018-07-09,2018,190,197.3011504246304,0.980922962968346,TRUE,FALSE
CB,energy,2019-07-30,2019,211,202.220842799002,0.9754140940160144,TRUE,FALSE
CB,energy,2020-07-03,2020,185,195.81769014144973,0.9819079954261528,TRUE,FALSE
CB,stability,1982-07-22,1982,203,155.90503791224342,0.8437914622936236,TRUE,FALSE
CB,stability,1983-07-19,1983,200,195.63026386004904,0.8787956980833219,TRUE,FALSE
CB,stability,1984-06-18,1984,170,161.23244478310033,0.9706866482933084,TRUE,FALSE
CB,stability,1985-06-10,1985,161,148.42351655203237,0.8899944234310728,TRUE,FALSE
CB,stability,1986-06-02,1986,153,129.0479642844953,0.782457418260192,TRUE,FALSE
CB,stability,1987-06-03,1987,154,156.24751212087108,0.7616743847401557,TRUE,FALSE
CB,stability,1988-06-08,1988,160,148.1378747228318,0.8212899258263704,TRUE,FALSE
CB,stability,1989-07-11,1989,192,200.33234726162945,0.838227179676726,TRUE,FALSE
CB,stability,1990-07-11,1990,192,177.46578997101022,0.8893213950199388,TRUE,FALSE
CB,stability,1991-06-03,1991,154,145.64895825727024,0.9693803027421546,TRUE,FALSE
CB,stability,1992-06-04,1992,156,155.02480117768914,0.952361664861316,TRUE,FALSE
CB,stability,1993-07-12,1993,193,213.0249232267956,0.8560124046405309,TRUE,FALSE
CB,stability,1994-06-14,1994,165,158.76808016975554,0.8779890115095752,TRUE,FALSE
CB,stability,1995-06-27,1995,178,179.9505451555664,0.7975730286995976,TRUE,FALSE
CB,stability,1996-07-08,1996,190,172.5366220700243,0.9282633252290516,TRUE,FALSE
CB,stability,1997-06-02,1997,153,154.344532446638,0.8943580332307973,TRUE,FALSE
CB,stability,1998-06-16,1998,167,181.09864979162745,0.7109712678563468,TRUE,FALSE
CB,stability,1999-07-26,1999,207,189.19917674239804,0.6691232976770232,TRUE,FALSE
CB,stability,2000-06-14,2000,166,156.99703422704803,0.8354476119342801,TRUE,FALSE
CB,stability,2001-07-24,2001,205,215.0513421592124,0.8570563483650566,TRUE,FALSE
CB,stability,2002-07-01,2002,182,185.31097911499265,0.8774746253983088,TRUE,FALSE
CB,stability,2003-07-08,2003,189,186.11763297159968,0.8532102882007746,TRUE,FALSE
CB,stability,2004-07-20,2004,202,211.42787356893948,0.7996148901086295,TRUE,FALSE
CB,stability,2005-07-13,2005,194,174.2939567790878,0.7361133253180907,TRUE,FALSE
CB,stability,2006-07-12,2006,193,183.66124950337763,0.9832566304084712,TRUE,FALSE
CB,stability,2007-06-18,2007,169,178.07582828882164,0.720889840848498,TRUE,FALSE
CB,stability,2008-07-02,2008,184,195.5118935458281,0.7212250814738883,TRUE,FALSE
CB,stability,2009-06-23,2009,174,191.23495829071427,0.8345510604088595,TRUE,FALSE
CB,stability,2010-07-19,2010,200,191.9947841520572,0.9188595721869964,TRUE,FALSE
CB,stability,2011-07-11,2011,192,189.07868210386857,0.8340481503078367,TRUE,FALSE
CB,stability,2012-07-24,2012,206,198.48991002129463,0.8956990339867613,TRUE,FALSE
CB,stability,2013-06-11,2013,162,155.54810740497442,0.8975723894772317,TRUE,FALSE
CB,stability,2014-07-01,2014,182,185.3837912486816,0.951862574506144,TRUE,FALSE
CB,stability,2015-07-29,2015,210,196.55106891348368,0.913798895419183,TRUE,FALSE
CB,stability,2016-07-21,2016,203,203.71520977827345,0.909182101048304,TRUE,FALSE
CB,stability,2017-06-14,2017,165,168.41199065226058,0.8631571321696778,TRUE,FALSE
CB,stability,2018-07-09,2018,190,142.08472187698806,0.8744858060043179,TRUE,FALSE
CB,stability,2019-07-15,2019,196,194.93288592823305,0.934621228620496,TRUE,FALSE
CB,stability,2020-07-03,2020,185,182.14052493930663,0.9667662375953346,TRUE,FALSE
CB,schmidt,1982-08-04,1982,216,207.42181122821,0.8413061689334013,TRUE,FALSE
CB,schmidt,1983-06-23,1983,174,190.44788963913297,0.9169888290193988,TRUE,FALSE
CB,schmidt,1984-06-18,1984,170,161.16735680045136,0.9302114655728788,TRUE,FALSE
CB,schmidt,1985-05-30,1985,150,147.07087848520547,0.8497808238521196,TRUE,FALSE
CB,schmidt,1986-05-06,1986,126,126.78376909716388,0.8668214585437458,TRUE,FALSE
CB,schmidt,1987-06-23,1987,174,162.50945652279412,0.7647262906858013,TRUE,FALSE
CB,schmidt,1988-07-07,1988,189,182.7091533367122,0.7125384017551276,TRUE,FALSE
CB,schmidt,1989-07-26,1989,207,198.267935263175,0.7170693622170065,TRUE,FALSE
CB,schmidt,1990-05-30,1990,150,170.75675116698022,0.8639288407088963,TRUE,FALSE
CB,schmidt,1991-06-03,1991,154,146.0137376021113,0.9274324685412698,TRUE,FALSE
CB,schmidt,1992-05-21,1992,142,144.58478894431008,0.8961528616953613,TRUE,FALSE
CB,schmidt,1993-08-10,1993,222,231.7614981333904,0.85947663759092,TRUE,FALSE
CB,schmidt,1994-06-06,1994,157,149.78009106941434,0.7615623368775901,TRUE,FALSE
CB,schmidt,1995-06-27,1995,178,177.6001037364931,0.7791702676145329,TRUE,FALSE
CB,schmidt,1996-06-13,1996,165,168.40148607929964,0.9360794874713504,TRUE,FALSE
CB,schmidt,1997-06-02,1997,153,152.59737126707262,0.8288280024529662,TRUE,FALSE
CB,schmidt,1998-05-19,1998,139,138.51278570566447,0.6180315287379335,TRUE,FALSE
CB,schmidt,1999-07-26,1999,207,185.6344366482681,0.5651837983389525,TRUE,FALSE
CB,schmidt,2000-05-31,2000,152,150.16756609315587,0.7792675778053808,TRUE,FALSE
CB,schmidt,2001-08-08,2001,220,218.4087448749605,0.7363814219794675,TRUE,FALSE
CB,schmidt,2002-07-01,2002,182,183.88076773020256,0.9210298469173834,TRUE,FALSE
CB,schmidt,2003-06-25,2003,176,179.5998662131055,0.6371403209950506,TRUE,FALSE
CB,schmidt,2004-07-20,2004,202,211.7890218708645,0.6676685080428073,TRUE,FALSE
CB,schmidt,2005-06-02,2005,153,152.8157977469551,0.7721979051886295,TRUE,FALSE
CB,schmidt,2006-07-12,2006,193,190.4208920449707,0.8279926760808303,TRUE,FALSE
CB,schmidt,2007-07-31,2007,212,187.0729861862171,0.754332479499572,TRUE,FALSE
CB,schmidt,2008-06-20,2008,172,190.78716537111268,0.8160382582500646,TRUE,FALSE
CB,schmidt,2009-06-23,2009,174,174.57031912947429,0.8293940776505995,TRUE,FALSE
CB,schmidt,2010-07-19,2010,200,206.6804436839797,0.8251181830685803,TRUE,FALSE
CB,schmidt,2011-07-26,2011,207,198.0765426962534,0.7722633346464944,TRUE,FALSE
CB,schmidt,2012-07-24,2012,206,202.09574096052387,0.8435972480167735,TRUE,FALSE
CB,schmidt,2013-06-11,2013,162,155.40747370626917,0.8590362787553685,TRUE,FALSE
CB,schmidt,2014-06-18,2014,169,168.60760386121248,0.9001910236389689,TRUE,FALSE
CB,schmidt,2015-06-16,2015,167,174.8195609513082,0.90309177213935,TRUE,FALSE
CB,schmidt,2016-07-21,2016,203,215.21403424068268,0.7938295151095137,TRUE,FALSE
CB,schmidt,2017-06-14,2017,165,162.67857992418217,0.8240698491716886,TRUE,FALSE
CB,schmidt,2018-07-09,2018,190,178.62240186507475,0.9123029830082746,TRUE,FALSE
CB,schmidt,2019-06-17,2019,168,190.0682135332094,0.8751261475552481,TRUE,FALSE
CB,schmidt,2020-07-03,2020,185,175.2774636241107,0.9722743645963524,TRUE,FALSE
